Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
5398,7.928783526120551e-62,1.0934113369204184e-13,8.734451252270426e-99,0.9999999999998908,1.511918941852256e-72,2.6237477680970273e-93,1.2661902913570084e-154,2.4025059514236823e-162,8.216337205945903e-148,2.339815962146836e-106
5399,1.0,4.2768497643660395e-33,3.7183496034060065e-78,4.100419865703554e-41,2.208844701256846e-24,1.2931217914778858e-74,4.827146419270298e-76,1.2295810118362387e-97,7.350501244346522e-117,5.167109165331618e-48
5400,0.004191045045488146,3.095801382869281e-30,1.0012774566993508e-34,2.2167577199773177e-36,1.5107083254945557e-59,8.039003250637104e-73,1.3030780376391057e-25,4.779025852955427e-128,0.9958089549545119,6.273129151753448e-68
5401,0.8230371350198522,0.17696286498013178,5.386470771329287e-47,1.4560951909249244e-260,8.857600652226022e-59,1.5261971402068266e-87,1.6075658353339737e-14,8.465817153484247e-157,5.782463936099937e-80,1.4527419742126898e-111
5402,1.0,2.6406257624812087e-32,4.7980850396867995e-105,9.61029479184015e-43,1.685273766134104e-47,8.589907808829043e-76,2.0413935269061143e-75,9.597739648109523e-65,1.4592206684667745e-99,6.683996605954801e-104
5403,1.0,2.0604052133670168e-67,1.4393533685519923e-141,0.0,2.9746818189897066e-83,2.4786933352902937e-200,9.749788549076621e-108,8.306454652886791e-284,5.060801649052731e-216,0.0
5404,6.969731920306327e-21,2.43178321364815e-17,4.1711771374763115e-109,4.161059156773445e-84,5.655157239546937e-29,2.40494096110775e-56,1.3763425774253105e-56,8.400680716922712e-111,1.0,8.668983132270182e-68
5405,1.823408988478423e-13,6.66914150849269e-40,1.95255050213927e-42,0.999999999890864,6.128731376298552e-23,1.0895359695657448e-10,2.5716220979468755e-38,9.499305088210003e-17,2.2815552486995608e-58,3.9518930802813924e-24
5406,6.1462685504310736e-58,1.1255021981495853e-74,9.758786264659739e-117,1.0,1.5314459387752802e-105,5.312875030381103e-65,4.222286679451922e-55,4.523358270213516e-138,2.7271736451787275e-193,8.459832449750297e-178
5407,1.8030799387848083e-17,1.0,3.705236320541795e-28,9.623671447452035e-62,1.0348672637465395e-43,5.533183078944542e-78,2.4500313252703868e-21,2.714396881569324e-89,1.1545574097768371e-18,1.8948427204173586e-67
5408,0.999058904467987,5.241126852459986e-28,2.039188398811715e-96,1.5462768025862504e-174,5.886993876555966e-78,1.0581371017654827e-19,0.0009410955320129321,2.2590447772278556e-189,4.1881788676077084e-43,2.364808914935719e-202
5409,0.9999999999476037,5.23962412366433e-11,5.993901786298034e-41,4.771881838872179e-279,7.891568310650203e-110,6.72698233804331e-103,1.596642558292893e-66,1.0300162334410283e-291,2.183886425406859e-141,4.414739536014365e-294
5410,0.9999999999999962,3.837093724411765e-15,1.1946861981594952e-86,9.780344244525332e-111,8.953030099910576e-27,7.04237702777386e-34,1.0331491103527232e-16,7.360942759627398e-117,2.774523368246775e-94,7.148018168348984e-102
5411,1.31111748965185e-34,1.0,4.8859115085044545e-60,1.266341935902828e-91,5.510739836125115e-49,2.634636804922787e-59,1.4702412647920242e-28,6.18611349190041e-36,9.778722385509442e-68,1.7970883043560525e-51
5412,1.881442565825557e-07,4.0199763781635905e-51,1.403286462851376e-12,2.254612535161997e-253,2.3261566984668982e-62,2.2137021253377333e-128,0.9999998118543402,8.271127724735318e-240,9.159693822039143e-134,3.3991830662266023e-219
5413,6.532235264103263e-34,3.1393695528055224e-45,2.4849616744336594e-23,1.0,1.0440603482629964e-85,5.829453363413053e-103,8.601089212893547e-67,1.096911685157972e-121,4.768616852783158e-78,1.715069746865376e-76
5414,1.0,4.4942141954598706e-147,0.0,0.0,9.428416055780504e-140,1.4541118498672188e-304,9.001509058873665e-171,1.1036404251394956e-264,2.6516847488755608e-164,2.3819475984847874e-230
5415,6.0058986267074906e-148,9.349968466519534e-46,1.259984561991405e-20,4.784860986255168e-308,7.44158687e-316,9.507230076788958e-230,2.9269672601826433e-71,0.0,1.0,0.0
5416,5.498726758538492e-21,2.1568853087445554e-20,3.182642056085071e-35,1.0,4.184684513948643e-49,1.479740674650867e-46,2.880728457343717e-45,6.085441260163932e-62,5.829660554172218e-56,3.233615195926535e-69
5417,6.065737893578242e-05,0.9375784691939961,1.0262588971771857e-72,0.062360873427066595,1.433075301401404e-15,1.1833285963812998e-131,8.716519223147117e-115,4.66011958959453e-69,2.8575014026242986e-167,3.6150510807089585e-88
5418,0.9999972046654553,2.7953345447626643e-06,6.72852427576667e-78,5.826891821241274e-201,3.619878565738119e-82,6.987809016586109e-98,4.861211687386882e-32,9.3892988282197e-198,5.2229963886442525e-101,2.0516697782169935e-131
5419,3.420135135743324e-122,1.5425565174779847e-115,4.54906587988057e-58,6.315040559406685e-106,1.0,8.504884792880524e-32,1.4099142360510045e-156,2.573310553577934e-193,1.5669946828940576e-20,3.084080846215535e-191
5420,4.157225148370341e-09,0.999999462927833,6.349924365241724e-32,1.5374765721415432e-49,5.329077413919394e-07,7.200363434335648e-12,7.057461882356709e-42,8.808328114572633e-97,1.8905183704434102e-62,9.590487567204366e-58
5421,0.9999999999743945,2.0894427310235958e-125,7.668752738462292e-192,1.8367993717551042e-95,2.5605547456914354e-11,2.446645102900372e-159,1.5633679985783395e-105,3.3193844976890434e-156,1.0840962101225726e-114,4.9600870642106966e-142
5422,1.1369030681159702e-23,3.824181251195995e-120,3.9297540357949434e-122,3.6123113008380096e-63,5.658893490423426e-53,1.4463120962530119e-39,1.5888779904885454e-118,1.8171108680423634e-218,1.0,4.443668579198131e-95
5423,2.0374841019299288e-39,7.97473852003642e-115,2.395226336802839e-114,1.0,8.335699105743404e-51,1.5733746941624799e-88,7.367256214875336e-79,3.996612345900152e-113,1.727533988183098e-236,3.562089904690666e-153
5424,0.9999999993251472,6.748527693953896e-10,1.0160891872046107e-200,1.6440576544066842e-171,1.3773907268567195e-101,8.162914742947982e-166,3.6611016190387305e-172,1.3861287818613795e-147,7.906087315232835e-148,1.1027272933120237e-137
5425,1.0,3.975613172138404e-27,8.50705298120719e-155,9.382028022467296e-234,1.2617176759286965e-117,5.269096683350142e-145,2.921040258652949e-159,1.5356847200658265e-223,4.0747666589777054e-107,8.504146984290703e-145
5426,2.8053742870760946e-16,0.05340773662745939,0.9465922633725403,2.4658154143029917e-107,8.082046917378146e-19,3.988768790666309e-18,4.3641214306286604e-46,7.046902579180966e-102,4.667818486686824e-36,5.890491247562157e-127
5427,0.9999999995600637,1.5224884201113783e-58,4.3989211358082156e-10,1.2284836442781956e-56,4.1538400704819577e-73,4.427743028037507e-14,1.778661284191693e-191,1.6700682682832044e-94,9.71610028730114e-163,4.6597139936681084e-23
5428,4.6748179213533916e-18,4.718903073468621e-38,2.1708066056970194e-77,3.0858903903247267e-155,0.9999999999999947,9.041889535021718e-158,5.3833602474390095e-15,4.116774475826407e-121,2.8304244864237454e-44,3.888927501569857e-22
5429,1.787462069222946e-45,7.706148334145327e-46,1.138981226033707e-88,3.125158528423296e-09,0.9999999968748414,1.4353939807593746e-86,6.63700044438591e-58,2.0647704324424664e-20,1.2809369299524916e-63,6.767397007397242e-45
5430,1.0,3.3497482540899695e-29,1.6645891457466113e-79,4.931567015338853e-49,5.789779515320015e-115,4.4934289637920245e-71,6.13752833860775e-64,1.708925004914702e-145,6.000967415302427e-156,6.693127789145421e-119
5431,1.0,4.0239664370996486e-27,3.9572480694753646e-48,3.3547456030158307e-43,3.326883067051466e-58,2.6584501213658064e-50,1.254080179596432e-47,1.4281302102901482e-71,9.768218086793467e-100,1.0380687080371324e-65
5432,1.0,1.8128736443916425e-56,5.555336467179763e-55,1.1722537962159108e-58,3.4976059521494413e-100,2.88549134803929e-63,2.8568488875564135e-44,5.113301392565059e-154,3.6167652004864005e-156,2.1733752340395505e-99
5433,4.368527429062779e-19,3.496400640694691e-45,8.665207983559923e-29,1.0,1.9303175464241364e-33,2.0803416973625622e-58,7.188461524537295e-65,6.311849782675063e-155,1.1448741348088524e-53,2.5869954716986805e-229
5434,1.7507395187906515e-79,2.5624858534197743e-161,2.6656076469342244e-125,1.383547751175827e-44,7.239306344719022e-143,5.110471529275872e-114,5.289445075989464e-146,1.0,8.434696640301054e-114,3.3264150551646473e-144
5435,0.9998493853181212,1.4317198801210337e-54,5.741596952301135e-92,1.34337977098581e-05,8.78830828915956e-176,1.871923728872357e-44,4.582054401444649e-257,6.851257169281255e-194,1.340600061300992e-88,0.0001371808841689357
5436,2.263755165912042e-51,1.0412955946935096e-96,5.224308456171772e-120,0.9999999999992693,7.307362928387398e-13,1.259100658694089e-127,2.3339270537589948e-25,3.708091138490629e-110,3.3128038339758933e-121,7.0504903392724395e-115
5437,2.283961735068873e-48,2.422614301737049e-66,1.7571677251195436e-122,3.6030730646304565e-80,1.0,2.8921178283522385e-50,4.74249288040927e-43,2.456106326498656e-88,3.2041404001088207e-46,3.929261323665627e-87
5438,1.0,4.772663717836473e-48,4.876337460762691e-58,1.6974009363605068e-23,1.1855240584091985e-44,1.09639577242124e-40,9.3857490874633e-43,8.539240457170334e-89,1.2645584490055433e-142,3.71023531748715e-41
5439,0.9999955817769917,4.41459563877068e-06,3.6273697987562198e-09,8.12581586331259e-86,1.7061605460367847e-42,1.161914412478327e-53,5.659885390435847e-35,2.2289736684922806e-82,2.7607573378745062e-24,2.8268161092412645e-83
5440,1.0,8.813983507937167e-20,3.742299249971766e-40,4.873210629633905e-43,2.6941523829912024e-45,3.2503594152606813e-34,1.9138301349943148e-47,3.4964242429157074e-94,7.017692155944912e-86,2.57752249130888e-84
5441,1.0,9.901575770091301e-60,2.304720747998208e-148,1.3653086092616575e-118,7.118696057380034e-69,1.8056680835348695e-139,3.7542631911737533e-97,4.0900181807947e-102,6.622019476523556e-225,8.396823432429064e-183
5442,1.5843491945487199e-09,9.853319993531985e-34,4.5413524703884684e-83,2.189040505280101e-29,2.9087670838147204e-124,7.151687733907832e-94,2.0270570096685733e-38,1.537637116708463e-82,0.9999999984156509,9.216776942258184e-31
5443,7.780851933997689e-63,1.0,2.5367408365476183e-210,1.8781710659368492e-94,4.34716656306196e-199,8.383660692492827e-42,2.1788337204520198e-126,2.965586026032527e-71,5.725911595257058e-224,6.971935115657229e-149
5444,0.9999999999955336,4.4663447164091825e-12,1.2184146920255757e-57,3.980861884344303e-18,2.448854298465931e-38,2.059708958277383e-48,7.122480504511517e-47,1.5638489648286696e-67,9.797432238765473e-57,2.6043781779415634e-48
5445,2.336683835890977e-15,7.561010558870539e-25,2.249501200463577e-53,3.705739808803157e-85,6.808570114757556e-30,1.5906394178481602e-42,0.9999999999999976,3.615499011726518e-90,1.9262389366128056e-58,2.3090024883260786e-94
5446,0.9847782732648077,8.778895885429367e-22,2.0534408014904131e-72,0.015221726735192379,3.927773204639596e-40,6.742374524768342e-31,2.4695732482538503e-40,1.0829619513277434e-34,1.7401469707673203e-48,1.453774458542428e-44
5447,8.067497103948379e-87,1.9688110910840428e-32,8.52541718430027e-45,0.0,3.7018486555876027e-112,2.1753161108468545e-149,7.232382130962327e-106,0.0,1.0,1.694e-320
5448,1.0,1.4624732991697775e-26,9.284345254579067e-78,5.726445750916735e-76,3.4804807214351652e-105,1.67778607398299e-86,6.648866819081466e-81,9.327025227861859e-101,5.039995217347797e-154,2.5217421284331715e-139
5449,1.0,2.7510700394846763e-72,1.134957721466835e-85,1.685852872965718e-70,2.8683397144810333e-25,1.8017298891411116e-90,9.233030962742385e-93,5.478594686987773e-102,2.8830921972344176e-94,9.011023245304007e-97
5450,1.0,1.3694197956612624e-143,1.2689511704630333e-171,4.736287077913123e-166,3.161232860407961e-103,8.736124007581245e-144,9.458837989471914e-155,1.4340816804396814e-228,2.0940825209598214e-244,1.6229821695565938e-213
5451,0.999763905660196,2.0460552786060306e-33,1.3632652721574357e-48,1.16910024992042e-33,8.615636559507153e-67,3.285704374053036e-42,0.00023609433980390147,6.249157344503094e-73,8.535269734197099e-95,2.1339957312351094e-51
5452,6.633212417397246e-17,1.0170074986119471e-44,6.44832430285423e-36,6.142049496614644e-32,1.0,4.51294687062385e-19,2.4923983316697007e-42,3.3955989172449644e-42,7.091554960040489e-76,4.0063754990375204e-27
5453,1.0,2.663727243711959e-37,1.954984487200204e-60,9.802131588882376e-37,1.3803100961585116e-71,4.6892090014564756e-49,3.1505887430505576e-72,1.1116792132432219e-85,1.0232987237120247e-167,8.691104851326223e-79
5454,0.9999999996017275,1.5956272507264103e-29,2.6950687352482163e-69,3.98272541107299e-10,7.284637399732538e-133,4.627837743654009e-109,1.8115744935791624e-51,3.761425561166615e-197,3.496475577322233e-28,1.3345794683326543e-123
5455,5.435795338491904e-47,7.229192733870032e-85,7.476165216441953e-143,0.0004852159575066642,0.9915463209731253,2.3120637638764332e-30,9.240059147828617e-39,0.007968463069367979,7.29573085573464e-92,3.458409251939137e-67
5456,6.753390395447174e-70,1.9757265702303216e-48,3.216086435727736e-06,6.103129567716279e-33,5.558744055590436e-68,0.9999967839135644,3.1301035048395343e-87,2.863688940853148e-152,2.9283526778690806e-100,1.0738464242807129e-102
5457,3.120045700850221e-44,5.05541538170767e-24,1.122770977907318e-47,1.8433042399701255e-11,1.4344572332010778e-09,2.2166257732234784e-18,6.00650287354216e-32,1.941869463388352e-17,1.3821061881638132e-31,0.9999999985471097
5458,0.018366455141201825,0.9816335448587983,5.3504710857649824e-24,1.0427448944045171e-62,1.8539827197635228e-39,2.6233330742821768e-46,3.166225326369975e-33,2.0640005353431812e-79,8.029099993994652e-33,7.44042420115202e-37
5459,1.0,1.7619566583263412e-50,6.792249741402207e-30,6.338420055970375e-161,3.8491561504536175e-36,1.1817480705457525e-24,6.703332316105569e-27,2.017846607200084e-146,3.533173451767857e-53,5.569340880875539e-130
5460,5.941929334512968e-51,1.0392841634285904e-31,2.2514930479955482e-138,5.951855215895234e-08,0.9999999404814479,1.6836795607136821e-77,3.3342114875141064e-27,1.1280032795157183e-147,1.2009127898317225e-40,2.7283089924305875e-105
5461,0.9935208825673896,1.0003547801019026e-17,8.501998509898244e-38,0.00647911743261036,1.2281933443358016e-81,2.1523295199666727e-84,1.1053777687285283e-48,3.5432781076023184e-114,1.3821797416275308e-54,2.5860099304016713e-86
5462,2.5447237838804384e-54,6.012851315420776e-78,1.348816921346224e-86,1.3937958541877985e-60,2.271720641182911e-16,3.419810791018172e-51,3.703013737914414e-33,0.9999999999999998,9.326285359953237e-103,8.547819343478821e-50
5463,1.225917605014223e-114,9.828825465510703e-60,1.0,1.2529754876611116e-231,5.4307497766047846e-136,1.3000976220081097e-185,1.3789821196770465e-84,4.718936669268939e-259,6.035227721036683e-118,1.9962036864945002e-181
5464,0.9999999999999998,1.7645751094628225e-38,2.3156810637921956e-55,6.215966848297301e-49,3.0546774392478385e-60,1.2408755379310983e-66,1.7179235875868033e-16,6.441120332481947e-93,4.325383851940917e-99,4.2132466146640184e-47
5465,0.9599262751761649,3.905129965232287e-31,3.136177823473459e-89,0.040073724823834984,1.7184604381039538e-39,5.519845050946834e-42,2.0930932510011082e-57,3.8662209163380234e-41,3.730032353988001e-48,2.0373275076634804e-90
5466,1.0,9.690999011241704e-75,1.9264883791098593e-143,4.1425734714213606e-219,2.1204632076079559e-109,4.7048814219726045e-227,7.892659445984183e-79,3.122196285906052e-185,5.880865084928585e-141,2.4667204964045006e-185
5467,9.145321636978149e-62,7.300867598571294e-66,2.744906130386798e-61,1.1324718819411445e-07,2.02675140562387e-38,2.3322272553836234e-33,8.606890306148618e-78,0.9999998867528119,2.3732945426307898e-137,1.2444105763796426e-82
5468,0.9999999999319298,9.902491711585961e-21,3.1544114328051698e-37,3.087963213292298e-28,1.9592482882491372e-25,1.970511914225606e-43,5.7987592407333826e-11,3.0027563829483392e-37,1.0082495368833862e-11,9.473028728644264e-24
5469,1.0,5.729371079169231e-86,3.44850561714028e-86,3.909379405682956e-17,7.487263427191681e-33,2.856022386210631e-91,1.0104376212359084e-44,2.3307032484674135e-94,8.878558157480753e-154,9.745455610160329e-160
5470,1.0,3.1589153449938383e-32,8.640961190764554e-55,3.1277402056750154e-33,5.512826139588265e-37,1.686301360696825e-29,4.142300426376656e-26,7.818823569126248e-71,1.7894274823380783e-70,6.443607190640392e-44
5471,0.9999999999999178,8.226530744094436e-14,3.412301971647025e-80,1.8553515584514307e-153,2.98265645144618e-80,2.968113567555162e-171,5.318842541442998e-69,2.099426339231731e-121,1.571150977762203e-129,8.553346187082367e-136
5472,1.0,1.294690929885992e-66,8.177692562759568e-143,1.868648698489617e-232,8.516010961194715e-77,2.494410433643516e-63,1.445443778512619e-125,1.3151801137271204e-169,1.41804664062592e-242,4.8757234982031665e-233
5473,1.7176921205544768e-05,0.9999828230787945,1.762866101936321e-55,5.410132596198922e-158,1.702172104837553e-40,1.9286714060682277e-71,6.353734695176402e-82,6.718722446598043e-63,1.2341834925030934e-56,2.483294745852752e-97
5474,2.6869045137566254e-16,0.9999794284760682,1.5774052405943622e-84,1.765829449852306e-104,5.1484750650139166e-36,3.8181342805449814e-74,2.0571523931430894e-05,3.634233436313978e-86,5.739488789520796e-34,5.847559223844093e-44
5475,1.8064856648375375e-74,0.9476205956380191,7.075651734042566e-84,0.05237940436198087,3.716374217425964e-100,5.9798662450759036e-40,6.905812854980771e-108,6.6981875554121075e-65,8.014466678241281e-184,9.662779385898254e-100
5476,1.0,6.190501410197201e-27,1.4486852854372365e-66,3.073848499343424e-48,1.1905698131822821e-70,4.7732177909023067e-88,5.636742750361184e-78,1.5806347859458628e-103,7.143710028700595e-148,1.091541309037913e-72
5477,0.9999999980326078,8.398060199035167e-41,4.348610352824332e-51,5.97721339513331e-132,1.9673732429381103e-09,1.8964591615508888e-14,9.276066082209832e-42,4.781104814221723e-117,1.763173297028744e-108,2.685500631008556e-52
5478,2.249593478957597e-108,4.047843196782178e-32,1.342225938282953e-16,0.0,1.3109244888287742e-140,3.214107048037025e-180,7.792605762289682e-117,0.0,0.9999999999999998,0.0
5479,1.0,1.5790139530333215e-27,2.6354674708879857e-69,2.5129249375021682e-83,4.645986942545659e-59,4.456259925889201e-59,1.8211685637457614e-46,8.021049648866365e-103,8.603354510166317e-102,1.3824431542468932e-67
